track_name,playlist_genre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
В каждый таз,rap,0.721,0.857,0,-5.926,0,0.31,0.297,9.58E-06,0.309,0.933,76.003,150500
На связи (feat. shot),rap,0.759,0.604,1,-7.217,1,0.0962,0.101,0,0.136,0.472,84.991,189257
Hustle,rap,0.6,0.757,1,-7.666,1,0.135,0.0335,1.65E-04,0.296,0.443,73.061,223665
До небес,rap,0.55,0.758,9,-4.762,0,0.289,0.193,0,0.0721,0.443,84.592,172694
Jannaya,rap,0.612,0.49,4,-10.261,0,0.0918,0.24,9.07E-04,0.358,0.894,152.011,195997
Хлам,rap,0.702,0.745,9,-6.177,1,0.0655,0.015,4.37E-06,0.203,0.354,128.018,229336
Уведи меня за собой,rap,0.595,0.837,7,-6.104,0,0.0752,0.465,0,0.216,0.313,102.005,238824
Бесцеремонная сука,rap,0.837,0.577,1,-6.506,1,0.419,0.436,0,0.0849,0.823,81.954,234057
Воспитала,rap,0.64,0.83,1,-4.631,1,0.396,0.106,0,0.103,0.653,169.891,184886
Одним днём,rap,0.764,0.764,9,-6.599,0,0.408,0.628,0,0.0919,0.223,86.978,137968
На юг,rap,0.831,0.531,6,-8.865,0,0.0855,0.705,0,0.128,0.193,119.982,246703
My Gang,rap,0.75,0.76,3,-5.35,0,0.0457,0.00975,0,0.124,0.487,127.955,213867
Подогрев,rap,0.676,0.714,1,-8.137,1,0.284,0.199,0,0.139,0.397,79.993,176222
Marlboro,rap,0.561,0.515,2,-7.07,1,0.102,0.395,0.0156,0.17,0.0593,77.897,243422
В этих краях,rap,0.746,0.619,0,-9.032,0,0.526,0.381,0,0.104,0.745,145.769,157649
БМВ или МЕРС,rap,0.735,0.444,1,-9.333,1,0.103,0.101,0,0.102,0.185,115.507,216186
M16,rap,0.882,0.567,8,-7.685,0,0.196,0.335,0,0.105,0.746,85.049,134091
N.M.,rap,0.732,0.674,11,-7.152,0,0.218,0.727,0,0.381,0.514,168.113,132571
Хасла,rap,0.893,0.604,10,-5.278,0,0.355,0.107,0,0.093,0.608,86.978,225639
По белому,rap,0.416,0.634,1,-4.946,0,0.227,0.506,0,0.143,0.778,72.032,246433
Do It Like Me,rap,0.773,0.777,6,-3.666,0,0.373,0.151,0,0.0816,0.594,92.735,231520
Outta Control,rap,0.693,0.742,2,-4.315,1,0.158,0.296,0,0.164,0.46,96.056,201827
Jimmy Crack Corn,rap,0.585,0.817,6,-2.577,1,0.295,0.0079,0,0.2,0.325,124.128,234453
U Not Like Me,rap,0.792,0.846,11,-1.828,1,0.321,0.0533,0,0.0632,0.803,91.616,255667
Party Ain't Over,rap,0.524,0.907,1,-3.828,1,0.396,0.198,0,0.509,0.538,66.439,210347
Chase Da Cat,rap,0.624,0.721,7,-3.778,1,0.429,0.211,0,0.0874,0.662,96.048,223027
Piano Man,rap,0.558,0.672,10,-3.531,0,0.529,0.0406,0,0.245,0.578,177.952,201120
Shot Down,rap,0.844,0.847,1,-3.652,1,0.449,0.14,0,0.103,0.663,91.44,222373
Realest N*ggas - Notorious B.I.G. & 50 Cent,rap,0.903,0.727,6,-3.983,1,0.423,0.4,2.68E-06,0.157,0.795,95.67,212560
South Side,rap,0.8,0.7,1,-8.041,1,0.358,0.0943,0,0.273,0.898,134.2,90827
OJ,rap,0.936,0.666,1,-4.607,1,0.0649,0.112,4.01E-06,0.0492,0.231,135.06,228101
Put You On The Game,rap,0.503,0.735,7,-4.182,1,0.333,0.0197,0,0.102,0.694,175.972,254133
Higher,rap,0.61,0.746,1,-6.384,0,0.291,0.362,0,0.191,0.677,96.098,245013
Where The Hood At,rap,0.536,0.948,5,-3.08,0,0.38,0.158,0,0.356,0.761,186.068,286267
Go To Sleep,rap,0.571,0.861,7,-2.696,1,0.383,0.00172,0,0.317,0.372,179.814,282027
Ruff Ryders' Anthem,rap,0.881,0.574,10,-8.134,0,0.277,0.0531,1.51E-06,0.203,0.738,90.957,214467
X Gon' Give It To Ya,rap,0.678,0.857,10,-5.173,0,0.216,0.0325,0,0.0788,0.622,94.95,219253
Party Up,rap,0.51,0.931,11,-3.302,1,0.347,0.0738,0,0.5,0.53,201.936,268867
ATF,rap,0.842,0.907,5,-6.082,1,0.302,0.00836,2.01E-05,0.213,0.195,100.083,116067
Say It To My Face,rap,0.643,0.942,11,-2.826,0,0.303,0.122,0,0.0777,0.331,167.887,220173
Buss Yo' Head,rap,0.581,0.843,1,-5.114,0,0.171,0.0317,0,0.162,0.56,150.007,298533
Gangsta Music,rap,0.608,0.684,7,-6.326,1,0.204,0.00676,0,0.359,0.266,145.005,242173
Thug Motivation 101,rap,0.634,0.694,1,-7.173,1,0.0801,0.0538,0,0.107,0.234,75,194427
X,rap,0.935,0.608,4,-5.583,0,0.233,0.102,0,0.0891,0.829,96.913,255547
Why We Thugs,rap,0.755,0.604,1,-5.436,1,0.417,0.382,0,0.125,0.663,98.458,224107
My Nigga,rap,0.665,0.475,10,-6.58,0,0.224,0.0756,0,0.176,0.785,171.255,236093
All For The Cash,rap,0.658,0.625,10,-6.873,0,0.203,0.0224,0.00509,0.103,0.905,84.178,150427
Till I Collapse,rap,0.548,0.847,1,-3.237,1,0.186,0.0622,0,0.0816,0.1,171.447,297787
Who Do You Love?,rap,0.68,0.417,9,-9.749,1,0.51,0.0288,0,0.0875,0.146,193.257,233573
My Life,rap,0.679,0.772,8,-5.071,0,0.35,0.074,0,0.0476,0.387,148.149,325400
"That's My N**** (with Meek Mill, YG & Snoop Dogg)",rap,0.723,0.732,11,-5.514,1,0.0864,0.11,0,0.484,0.503,104.991,199747
Meet The Flockers,rap,0.731,0.429,1,-8.167,1,0.171,0.0156,0,0.109,0.367,85.687,123600
"Left, Right",rap,0.573,0.734,2,-8.216,1,0.363,0.0386,0,0.68,0.249,94.843,232920
I Just Wanna Party,rap,0.8,0.502,11,-7.714,0,0.233,0.00924,0,0.2,0.122,95.093,212253
Sacrilegious,rap,0.773,0.508,9,-8.583,0,0.0558,0.32,0.102,0.106,0.496,133.966,211436
Don't Trip,rap,0.812,0.626,7,-7.504,1,0.366,0.169,0,0.534,0.505,100.968,299640
Standing on Ferraris,rap,0.669,0.764,0,-6.618,1,0.437,0.202,0,0.421,0.766,111.805,251587
All The Way Up,rap,0.536,0.721,10,-6.44,0,0.386,0.062,0,0.824,0.393,117.139,191942
Cake,rap,0.553,0.862,9,-5.521,0,0.506,0.158,0,0.109,0.716,123.743,166253
Let Me In,rap,0.685,0.89,1,-4.302,0,0.32,0.117,0,0.0399,0.67,91.196,224253
WW III,rap,0.714,0.622,1,-6.947,1,0.384,0.0329,0,0.346,0.41,89.063,315427
If I Can't,rap,0.886,0.626,11,-2.528,0,0.277,0.265,0,0.024,0.856,93.989,196627
X Gon' Give It To Ya,rap,0.761,0.899,10,-3.09,0,0.183,0.0135,0,0.0719,0.673,95.027,217587
What's The Difference,rap,0.782,0.819,11,-0.158,0,0.251,0.252,0,0.133,0.725,91.824,244267
Piggy Bank,rap,0.569,0.855,10,-4.118,0,0.285,0.0123,0,0.332,0.866,86.021,255173
Warrior Part 2,rap,0.716,0.893,10,-2.397,0,0.261,0.119,0,0.247,0.889,172.153,217973
Move Bitch,rap,0.777,0.764,1,-5.682,1,0.14,0.243,0,0.103,0.174,177.868,270867
Wait A Minute,rap,0.719,0.683,11,-5.269,0,0.315,0.0908,0,0.366,0.455,140.105,171572
Get Buck,rap,0.797,0.667,1,-6.095,0,0.158,0.545,0,0.0357,0.621,76.51,254493
Hail Mary,rap,0.654,0.637,10,-6.915,0,0.293,0.158,1.28E-05,0.338,0.364,81.947,309800
"N****, What's Up (feat. 50 Cent)",rap,0.759,0.822,7,-7.098,1,0.257,8.26E-04,4.34E-05,0.301,0.168,89.991,196867
Thug,rap,0.781,0.71,1,-3.683,0,0.0903,0.00888,0.003,0.12,0.317,156.068,230707
We All Die One Day,rap,0.803,0.875,4,-2.837,1,0.24,0.0229,0,0.368,0.356,93.958,329427
Bitch Please,rap,0.869,0.697,7,-4.639,1,0.187,0.00838,0,0.297,0.804,95.03,234533
Don't Need No Help,rap,0.712,0.868,8,-5.617,0,0.458,0.441,0,0.225,0.944,76.268,170520
I'll Whip Ya Head Boy,rap,0.423,0.793,9,-4.153,1,0.242,0.141,0,0.231,0.587,53.952,235973
Smoke Some Weed,rap,0.741,0.849,8,-4.407,1,0.242,0.021,0.00449,0.104,0.485,85.96,226520
Party We Will Throw Now!,rap,0.934,0.562,4,-4.609,0,0.24,0.0476,1.31E-06,0.0608,0.712,96.792,209413
Ni**as In Paris,rap,0.788,0.859,1,-5.542,1,0.315,0.127,0,0.348,0.769,140.027,219333
Breathin,rap,0.868,0.718,1,-5.453,0,0.288,0.0162,0,0.21,0.598,83.015,244827
Who Shot Ya? - 2005 Remaster,rap,0.845,0.744,7,-4.886,1,0.277,0.194,0,0.549,0.645,91.693,228040
Ghetto Vet,rap,0.598,0.835,2,-7.28,1,0.338,0.0674,0,0.725,0.601,178.683,278307
Without Me,rap,0.919,0.657,7,-2.823,1,0.0907,0.00293,0,0.356,0.659,112.23,291213
Smoke,rap,0.411,0.873,7,-5.004,1,0.52,0.0524,0,0.243,0.573,173.272,230907
Pilot,rap,0.777,0.783,1,-5.894,1,0.2,0.0143,0,0.346,0.699,141.615,200307
I Don't Fuck With You,rap,0.723,0.841,9,-4.998,0,0.337,0.269,0.00114,0.188,0.557,139.845,202674
My Life (feat. YK Osiris),rap,0.702,0.742,11,-5.397,0,0.119,0.0286,0,0.33,0.808,155.055,215226
Digital Scale,rap,0.696,0.822,1,-5.008,1,0.336,0.0828,0,0.36,0.691,84.062,254540
Holdin on All Day,rap,0.817,0.647,5,-5.871,0,0.061,0.0163,0.251,0.275,0.539,143.583,187987
Sweet Victory,rap,0.502,0.736,9,-8.48,1,0.385,0.00617,0,0.158,0.393,178.22,151000
Fried for the Night,rap,0.808,0.863,5,-4.398,0,0.0744,0.228,0,0.156,0.672,140.001,190400
Trust Issues,rap,0.653,0.491,10,-8.501,0,0.44,0.0108,0,0.164,0.244,160.924,193776
Hustlin',rap,0.673,0.693,8,-6.872,0,0.265,0.055,0,0.0519,0.638,136.108,255893
Detroit Vs. Everybody,rap,0.531,0.759,11,-7.002,0,0.387,0.0706,0,0.318,0.304,175.89,357387
Nike Ticks,rap,0.779,0.435,10,-12.745,0,0.542,0.334,1.14E-04,0.0924,0.525,188.223,102137
I Don't Fuck With You,rap,0.823,0.733,1,-5.474,1,0.0628,0.0349,0,0.324,0.397,97.972,284387
Dirt,rap,0.884,0.266,9,-11.902,1,0.0768,0.745,0.0439,0.105,0.0466,120.021,197590
Good Girl,rap,0.798,0.735,9,-6.718,1,0.0724,0.00534,3.26E-06,0.118,0.0465,119.978,211500
When It Rains It Pours,rap,0.727,0.74,2,-3.401,1,0.153,0.012,0,0.294,0.221,82.031,242227
No Vaseline,rap,0.574,0.927,11,-5.536,0,0.377,0.0384,0,0.137,0.51,105.575,312467
Catch Up,rap,0.831,0.711,5,-4.52,1,0.071,0.187,0,0.0954,0.597,112.093,162000
Upper Echelon,rap,0.798,0.553,0,-7.671,1,0.237,0.118,0,0.112,0.597,93.902,188996
EMG,rap,0.635,0.827,1,-4.791,1,0.205,0.0498,0,0.811,0.312,89.909,271827
Arabian Knights,rap,0.74,0.388,6,-10.977,0,0.057,0.432,2.27E-06,0.0885,0.66,75.992,105500
Changes,rap,0.7,0.723,7,-5.407,1,0.361,0.48,0,0.119,0.357,86.864,245870
No Romeo No Juliet,rap,0.838,0.609,3,-5.643,0,0.219,0.341,0,0.0578,0.394,120.073,268487
head first,rap,0.909,0.392,6,-6.221,0,0.0652,0.278,1.77E-06,0.106,0.61,127.052,154961
"Nuthin' But A ""G"" Thang",rap,0.803,0.705,11,-8.853,0,0.279,0.00543,0,0.154,0.707,94.622,238453
Shut Up - Studio Version,rap,0.462,0.668,4,-9.658,1,0.563,0.831,0,0.636,0.95,86.993,180923
I'm So Juiced Up,rap,0.674,0.862,1,-4.858,1,0.0865,0.0162,0,0.38,0.244,142.091,295220
Best Friend,rap,0.549,0.636,10,-3.923,0,0.376,0.395,0,0.0974,0.661,182.363,251547
It Was A Good Day,rap,0.798,0.744,7,-5.328,0,0.136,0.33,1.06E-04,0.292,0.794,82.356,260000
Fast Lane,rap,0.614,0.868,1,-3.833,1,0.28,0.0484,0,0.231,0.361,115.913,249475
Ante Up,rap,0.636,0.864,1,-8.125,1,0.298,0.00574,0,0.341,0.813,96.663,205907
Loyalty,rap,0.689,0.848,7,-5.522,1,0.344,0.0373,0,0.153,0.809,177.387,354827
Check Yo Self - Remix,rap,0.934,0.735,1,-6.668,1,0.251,0.031,8.60E-06,0.107,0.768,101.368,273107
Phenomenal,rap,0.64,0.841,1,-2.426,0,0.0466,0.153,0,0.0457,0.0471,121.075,282546
How Come,rap,0.75,0.851,9,-2.197,1,0.202,0.256,0,0.215,0.54,90.001,249533
Smoke Some Weed,rap,0.74,0.832,8,-4.912,1,0.221,0.0179,0.0049,0.0797,0.473,86,226520
"Y'all Know How I Am Feat. Omg, Doughboy, Wc, Maylay",rap,0.815,0.713,3,-3.539,0,0.31,0.0155,0,0.0813,0.229,89.989,138473
Lotto,rap,0.724,0.528,7,-7.945,1,0.193,0.00758,0,0.534,0.343,90.034,207834
Take From Me,rap,0.7,0.771,1,-5.187,1,0.226,0.0302,0,0.319,0.621,146.93,205589
Echo,rap,0.551,0.84,7,-3.474,1,0.135,0.197,1.05E-05,0.286,0.478,147.014,293547
My Darling,rap,0.511,0.79,4,-6.592,1,0.449,0.319,0,0.265,0.456,170.903,319907
Hello,rap,0.862,0.936,10,-5.782,0,0.189,0.149,0,0.551,0.718,96,248200
The Real Slim Shady,rap,0.947,0.655,5,-4.243,0,0.0609,0.0331,0,0.0433,0.787,104.485,284800
"Lose Yourself - From ""8 Mile"" Soundtrack",rap,0.701,0.728,2,-4.554,1,0.255,0.00971,0.00115,0.361,0.0591,171.388,326467
Spend Some Time,rap,0.695,0.61,5,-5.133,1,0.228,0.0561,1.19E-05,0.123,0.133,83.659,310720
Drop The Bomb On 'Em,rap,0.892,0.693,11,-4.048,0,0.215,0.0277,0,0.123,0.357,91.989,287267
Beautiful Pain,rap,0.682,0.813,6,-4.549,0,0.443,0.0665,0,0.136,0.435,165.439,265025
American Psycho II,rap,0.646,0.83,6,-4.456,0,0.32,0.403,0,0.138,0.71,93.364,224240
I Made It (feat. Trick Trick),rap,0.665,0.658,4,-8.1,0,0.279,0.00509,0,0.0935,0.426,90.018,321203
Girls,rap,0.73,0.496,9,-6.538,1,0.308,0.131,0,0.0982,0.225,82.418,334600
Pimp Like Me,rap,0.878,0.544,9,-4.618,0,0.284,0.0981,0,0.198,0.546,135.987,356960
This Could Be Us,rap,0.728,0.694,0,-5.07,0,0.161,0.281,0,0.118,0.74,143.078,206307
DOPE,rap,0.654,0.818,5,-4.944,0,0.296,0.00949,0,0.0652,0.564,94.971,271000
Gangsta Bop,rap,0.756,0.349,5,-6.942,0,0.16,0.0739,0,0.0589,0.832,175.93,246227
That's All She Wrote (feat. Eminem),rap,0.496,0.785,7,-3.472,1,0.306,0.0328,0,0.0941,0.357,170.02,318360
All Of The Lights,rap,0.546,0.796,1,-3.263,1,0.0639,0.0909,2.73E-05,0.19,0.254,142.123,299613
Proud Of You,rap,0.702,0.67,1,-5.684,0,0.0873,0.0535,0,0.0813,0.782,75.975,189218
Got It,rap,0.719,0.676,5,-7.261,1,0.35,0.393,0,0.0665,0.791,91.63,214178
Kunden,rap,0.886,0.664,6,-6.368,0,0.309,0.213,2.55E-04,0.0655,0.834,148.021,193004
1441,rap,0.851,0.824,6,-11.866,0,0.291,0.326,0,0.231,0.649,139.945,83128
Ketten tief,rap,0.754,0.642,0,-6.049,0,0.127,0.0262,0,0.12,0.451,89.999,182005
Intro - TBB,rap,0.679,0.697,1,-7.377,1,0.163,0.0825,1.76E-06,0.127,0.0798,94.931,171789
Guardia Civil,rap,0.707,0.765,4,-7.309,1,0.341,0.089,0,0.111,0.388,61.956,260645
Zérosechsneun,rap,0.44,0.804,6,-6.079,0,0.344,0.112,0,0.171,0.379,85.214,231818
Panzaknacka,rap,0.627,0.887,6,-8.899,1,0.64,0.16,0,0.114,0.23,94.52,173107
Gib ihm,rap,0.671,0.803,0,-7.497,0,0.292,0.052,2.48E-04,0.15,0.762,137.997,170013
Verliebt in den Tod,rap,0.65,0.888,7,-5.089,1,0.322,0.659,4.48E-05,0.105,0.34,91.955,157040
Kristall,rap,0.702,0.687,0,-4.902,1,0.365,0.236,0,0.114,0.294,94.74,164680
Dahab,rap,0.831,0.732,10,-4.972,0,0.341,0.118,0,0.0942,0.474,141.833,140600
BMW Alpina,rap,0.777,0.727,1,-6.107,1,0.283,0.357,0,0.0777,0.614,150.103,192200
Kuku187,rap,0.722,0.884,10,-4.031,0,0.333,0.056,0,0.202,0.689,120.203,173253
Was 2 hol 10,rap,0.559,0.845,2,-4.956,1,0.584,0.0647,0,0.0561,0.455,185.147,186053
Vladimir Putin,rap,0.762,0.583,0,-6.234,0,0.204,0.103,0,0.0818,0.179,133.033,223800
Alles kaputt,rap,0.693,0.546,8,-5.656,1,0.126,0.0521,0,0.112,0.0398,135.989,221280
Gangsta Gangsta,rap,0.635,0.697,10,-6.187,0,0.445,0.0522,0,0.486,0.634,125.573,150236
Illegaller Lifestyle,rap,0.547,0.612,1,-5.305,0,0.413,0.0973,0,0.0597,0.267,91.919,143049
N.T.M.,rap,0.646,0.632,10,-5.763,0,0.179,0.0516,0,0.191,0.106,94.252,159402
Runde um Pudding,rap,0.753,0.88,4,-4.241,0,0.327,0.165,0,0.0948,0.23,98.006,166531
Fizzle,rap,0.471,0.932,7,-2.84,1,0.495,0.0599,0,0.0695,0.574,125.843,164315
Hokus Pokus,rap,0.555,0.801,1,-5.207,1,0.495,0.0423,0,0.291,0.343,116.905,252823
Kranichstil,rap,0.515,0.795,11,-6.827,0,0.669,0.734,0,0.635,0.742,98.709,151992
Sound für den Hof,rap,0.625,0.805,10,-4.692,0,0.388,0.552,0,0.108,0.256,93.328,148499
Bugs & Bunnies,rap,0.495,0.72,2,-5.195,1,0.407,0.0917,0,0.567,0.359,178.052,265023
Lieblingszahl,rap,0.516,0.747,2,-5.189,1,0.364,0.0805,0,0.0761,0.628,129.48,222876
Compton,rap,0.568,0.633,0,-6.212,1,0.409,0.0154,0,0.123,0.5,81.304,164665
Ballermann,rap,0.584,0.758,1,-5.584,1,0.297,0.215,0,0.154,0.372,113.735,190066
Schnapp!,rap,0.653,0.625,9,-6.895,1,0.305,0.0647,0,0.169,0.509,91.074,167907
Ebbe & Flut,rap,0.503,0.681,2,-5.383,1,0.368,0.194,0,0.34,0.237,86.697,212707
Ich rolle mit meim Besten - Babos Remix,rap,0.535,0.86,11,-5.976,0,0.368,0.0575,0.00371,0.137,0.386,89.508,189280
Saudi Arabi Money Rich - Babos Remix,rap,0.478,0.799,10,-5.286,1,0.199,0.0109,0,0.458,0.493,172.105,213827
In der Hood,rap,0.703,0.741,5,-5.022,0,0.193,0.322,2.67E-06,0.208,0.388,167.841,186910
Hände hoch,rap,0.609,0.613,1,-6.662,1,0.384,0.145,0,0.383,0.498,91.113,154768
2 Schüsse in die Luft,rap,0.611,0.676,11,-7.576,1,0.378,0.524,1.71E-05,0.121,0.325,87.078,175750
Endlich wieder asozial,rap,0.574,0.772,9,-6.173,1,0.443,0.254,0,0.141,0.576,174.17,180125
Echte Berliner,rap,0.896,0.636,11,-5.919,1,0.317,0.023,0,0.126,0.381,92.973,176733
Butterfly Effect,rap,0.773,0.792,1,-5.13,1,0.157,0.139,0,0.209,0.501,95.044,179107
Is' mir egal,rap,0.63,0.741,9,-6.713,1,0.226,0.106,0,0.141,0.654,89.828,174693
Nuttööö,rap,0.801,0.951,7,-3.383,1,0.306,0.0503,0,0.163,0.582,95.06,214747
Zahnlücke,rap,0.69,0.736,2,-5.023,1,0.259,0.0368,0,0.289,0.287,91.066,182987
"Bleib mal locker, Lan",rap,0.691,0.89,10,-2.665,0,0.333,0.228,0,0.0872,0.156,90.274,206187
Intro,rap,0.627,0.762,6,-3.973,0,0.371,0.167,0,0.241,0.751,83.392,174907
GMT Master,rap,0.739,0.863,10,-4.902,0,0.199,0.048,3.43E-04,0.0575,0.415,95.027,174316
District,rap,0.784,0.738,1,-7.685,1,0.348,0.0312,0.00334,0.23,0.373,93.988,163853
Julius Cesar,rap,0.611,0.742,2,-4.398,1,0.478,0.356,0,0.664,0.298,83.097,217290
Kein Rückwärtsgang,rap,0.79,0.644,11,-5.109,1,0.343,0.178,0,0.097,0.33,90.043,239139
Waffenfreiezone,rap,0.734,0.914,11,-5.473,1,0.0953,0.485,0,0.311,0.719,97.981,259307
Molotov,rap,0.493,0.822,10,-5.078,0,0.336,0.109,0,0.178,0.329,86.341,177067
Von unten nach oben,rap,0.719,0.739,2,-5.077,1,0.279,0.0849,0.00456,0.125,0.286,88.441,187667
Hustla,rap,0.462,0.852,6,-3.463,0,0.326,0.263,0,0.143,0.455,92.4,172173
Geht Los!,rap,0.703,0.743,9,-6.469,1,0.445,0.116,0,0.103,0.83,97.939,189007
Kletter nicht durchs Fenster rein,rap,0.634,0.756,11,-9.018,0,0.272,0.0661,1.21E-05,0.0632,0.643,88.788,195157
Kanax in Tokyo (feat. Farid Bang),rap,0.598,0.826,10,-5.641,0,0.328,0.0897,0,0.287,0.423,91.709,177160
Kanax in Moskau,rap,0.437,0.769,2,-5.287,1,0.189,0.00522,0,0.195,0.344,176.214,199328
A nach B,rap,0.485,0.73,5,-3.773,1,0.476,0.596,0,0.0592,0.57,179.336,217851
Fick dich,rap,0.939,0.754,0,-6.22,1,0.113,0.124,0,0.113,0.647,110.002,183354
Headshot,rap,0.54,0.694,2,-6.1,1,0.367,0.153,6.36E-06,0.207,0.101,167.487,226979
Haramstufe Rot,rap,0.52,0.828,1,-3.752,1,0.325,0.0279,7.06E-05,0.0676,0.479,80.903,255004
Akhi Side,rap,0.624,0.77,7,-4.416,0,0.36,0.21,0,0.0784,0.885,127.213,170613
Steuerfrei & Illegal,rap,0.669,0.72,5,-6.686,0,0.244,0.385,0,0.142,0.715,94.967,203680
111 Prozent,rap,0.708,0.653,11,-5.141,0,0.305,0.0744,2.08E-04,0.176,0.369,97.131,172301
Hublot,rap,0.773,0.813,2,-4.246,1,0.349,0.0527,0,0.285,0.321,117.288,211027
Bandit,rap,0.723,0.65,8,-7.521,1,0.64,0.275,0,0.322,0.755,93.795,202000
Hot Pursuit,rap,0.688,0.658,9,-6.393,0,0.303,0.48,0.00254,0.039,0.801,173.936,255760
Azzlack Harami,rap,0.525,0.873,3,-4.006,0,0.355,0.122,0,0.0872,0.49,124.04,190933
WLSS,rap,0.568,0.88,11,-5.726,0,0.243,0.0479,2.35E-05,0.0809,0.407,123.739,201500
Läuft,rap,0.424,0.677,7,-6.418,1,0.31,4.64E-04,0.0167,0.0904,0.444,74.429,194430
Lass mal dein Film,rap,0.841,0.653,7,-7.875,1,0.137,0.0403,2.57E-04,0.143,0.37,127.013,139842
Becher & Blunt,rap,0.763,0.68,2,-5.997,1,0.319,0.207,0,0.348,0.604,90.01,192329
Leise,rap,0.611,0.706,9,-7.712,1,0.237,0.167,0,0.315,0.897,91.434,174160
Krokodil,rap,0.669,0.682,1,-4.878,1,0.332,0.0766,2.86E-04,0.201,0.246,174.089,150975
Mike Tyson - Bonustrack,rap,0.675,0.705,2,-4.35,0,0.264,0.276,0,0.119,0.672,85.064,198400
Boss,rap,0.771,0.746,7,-4.501,1,0.146,0.242,0,0.0565,0.437,96.974,217400
Lass rauchen,rap,0.683,0.835,5,-6.394,0,0.392,0.0943,0,0.0866,0.471,91.248,162867
Tot,rap,0.652,0.687,6,-6.26,0,0.32,0.0652,0,0.126,0.353,92.34,193843
Alte Schule Frankfurt,rap,0.683,0.79,1,-6.093,1,0.314,0.266,0,0.266,0.523,96.008,164573
Black Friday,rap,0.627,0.838,10,-6.451,0,0.427,0.258,0,0.123,0.733,89.323,139893
Realtalk Infinity,rap,0.729,0.606,9,-8.272,0,0.6,0.0125,0,0.308,0.516,114.527,225220
Guzman,rap,0.8,0.581,9,-5.536,0,0.167,0.232,1.10E-06,0.114,0.461,120.054,211000
Kannste ma sehn,rap,0.623,0.965,11,-4.686,0,0.263,0.105,0,0.0723,0.478,92.54,159009
Halbes Kilo Gold,rap,0.528,0.747,2,-4.402,1,0.322,0.229,0,0.0952,0.141,86.659,155962
Speedboat,rap,0.624,0.474,9,-11.396,1,0.384,0.156,1.25E-05,0.0808,0.482,129.309,138261
Yamamoto - KMN Street EP,rap,0.781,0.705,7,-4.821,0,0.0974,0.377,0,0.164,0.276,93.973,188936
Zackig die Patte,rap,0.669,0.746,10,-7.085,0,0.453,0.119,0,0.102,0.363,103.053,141253
Mit dem BMW,rap,0.622,0.675,9,-5.64,0,0.48,0.00321,0,0.321,0.602,127.894,217053
Titanic Thompson,rap,0.582,0.668,2,-5.768,1,0.278,0.026,0,0.0893,0.237,94.05,158863
Friedhof der Kuscheltiere,rap,0.506,0.899,7,-6.299,1,0.393,0.00962,0,0.379,0.517,81.161,175107
Meros überall,rap,0.774,0.625,11,-8.522,0,0.245,0.191,0,0.327,0.675,158.065,184972
Schreibe mein Schicksal,rap,0.663,0.637,7,-9.035,1,0.404,0.267,0,0.126,0.345,90.208,286348
"1,2,3",rap,0.644,0.856,7,-5.394,1,0.61,0.0842,0,0.226,0.691,91.32,148076
Stara Škola,rap,0.835,0.576,10,-9.541,0,0.349,0.308,2.24E-06,0.11,0.754,87.645,191077
Ghetto Prominenz,rap,0.643,0.925,2,-3.333,1,0.318,0.184,0,0.078,0.676,93.291,150427
Panther im Dschungel,rap,0.845,0.785,2,-4.821,1,0.277,0.0145,0,0.1,0.193,126.04,172000
Vollspannschuss,rap,0.646,0.765,0,-5.323,0,0.102,0.374,0,0.0964,0.332,87.97,161293
Medusa,rap,0.75,0.849,7,-5.389,1,0.276,0.124,0,0.0978,0.284,89.003,182040
Avanti Avanti (feat. Celo & Abdi & Hanybal),rap,0.728,0.861,8,-4.833,1,0.374,0.119,0,0.134,0.811,121.442,217000
Wer bist du?!,rap,0.6,0.854,2,-5.582,1,0.409,0.234,0,0.303,0.737,93.924,196596
Ghettotourist,rap,0.68,0.689,6,-6.902,1,0.368,0.0692,0,0.119,0.587,94.933,154773
Zenci,rap,0.754,0.701,9,-4.504,1,0.304,0.327,0,0.121,0.448,122.297,184646
Still D.R.E.,rap,0.816,0.775,11,-3.323,1,0.234,0.16,3.10E-04,0.0543,0.527,93.431,270587
Fuck Tha Police,rap,0.859,0.75,8,-8.325,0,0.303,0.0193,0,0.0538,0.857,98.691,345717
The Next Episode,rap,0.922,0.909,10,-2.429,0,0.27,0.0281,0,0.0856,0.309,95.295,161507
Children's Story,rap,0.913,0.546,1,-7.525,1,0.128,0.107,0,0.321,0.741,102.652,238320
Changes,rap,0.865,0.665,7,-6.289,1,0.073,0.0453,0,0.224,0.331,111.113,268827
Boyz-N-The-Hood,rap,0.792,0.503,8,-8.359,1,0.276,0.0198,0,0.347,0.663,87.847,336960
Forgot About Dre,rap,0.924,0.74,8,-1.299,1,0.0774,0.0827,0,0.163,0.621,133.974,222293
Alwayz Into Somethin',rap,0.709,0.874,7,-4.522,1,0.193,0.0114,0,0.213,0.832,88.546,264960
Hate It Or Love It,rap,0.802,0.785,9,-4.781,1,0.207,0.14,0,0.123,0.435,99.998,206400
La Raza,rap,0.801,0.529,1,-14.875,1,0.0962,0.0406,6.09E-04,0.0936,0.721,106.965,209067
Eazy-er Said Than Dunn,rap,0.866,0.818,8,-4.111,0,0.26,0.0137,0,0.132,0.747,103.332,219947
